Interes,Tipo,MontoAsegurado,TipoPago,ModoPago,Fiador,Fiador2,OtroSeguro,Record,Edad,EstadoCivil,Fraude
18,Nacional,855985,B,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,401439,B,Tarjeta,Si,No,No,R0,35,Soltero,No
18,Nacional,310530,B,Tarjeta,No,No,No,R0,35,Soltero,No
18,Nacional,886288,B,Tarjeta,No,No,No,R0,37,Soltero,No
18,Nacional,916591,B,Tarjeta,Si,Si,No,R0,37,Soltero,No
18,Nacional,613561,B,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,1037803,B,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,310530,B,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,401439,B,Tarjeta,Si,Si,No,R0,33,Soltero,No
18,Nacional,946894,B,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,613561,B,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,1068106,B,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,268409,B,Tarjeta,Si,No,No,R0,35,Soltero,No
18,Nacional,371136,B,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,371136,B,Cajas,Si,No,Si,R2,36,Soltero,No
18,Nacional,189318,B,Tarjeta,Si,Si,No,R0,33,Soltero,No
18,Nacional,462045,B,Tarjeta,Si,No,No,R0,36,Union,No
18,Nacional,613561,B,Tarjeta,No,No,Si,R1,33,Soltero,No
18,Nacional,444773,B,Tarjeta,No,No,Si,R1,34,Soltero,No
18,Nacional,1219621,B,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,462045,B,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,1300833,B,Tarjeta,Si,No,No,R0,32,Soltero,No
18,Nacional,1722955,B,Tarjeta,Si,Si,No,R0,43,Divorciado,No
18,Nacional,340833,B,Tarjeta,Si,No,No,R0,39,Soltero,No
18,Nacional,552955,B,Tarjeta,Si,Si,Si,R1,35,Soltero,No
18,Nacional,916591,B,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,431742,B,Tarjeta,Si,No,No,R0,40,Soltero,No
18,Nacional,241591,B,Tarjeta,Si,Si,No,R0,33,Soltero,No
18,Nacional,916591,B,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,518106,B,Tarjeta,Si,No,No,R0,33,Soltero,No
18,Nacional,916591,B,Tarjeta,Si,No,No,R0,39,Soltero,No
18,Nacional,159015,B,Tarjeta,Si,No,No,R0,34,Soltero,No
18,Nacional,462045,B,Tarjeta,Si,No,No,R0,33,Soltero,No
18,Nacional,935076,B,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,613561,B,Tarjeta,Si,No,No,R0,37,Union,No
18,Nacional,310530,B,Tarjeta,Si,Si,No,R0,33,Soltero,No
18,Nacional,916591,B,Tarjeta,No,No,No,R0,38,Soltero,No
18,Nacional,528712,B,Cajas,No,No,No,R0,41,Soltero,No
18,Nacional,916591,B,Tarjeta,Si,No,No,R0,35,Soltero,No
18,Nacional,1007500,B,Tarjeta,Si,Si,No,R0,36,Soltero,No
18,Nacional,2592955,B,Tarjeta,Si,No,No,R0,37,Soltero,No
18,Nacional,340833,B,Tarjeta,No,No,No,R0,37,Soltero,No
18,Nacional,1275682,B,Tarjeta,Si,No,No,R0,33,Soltero,No
18,Nacional,1219621,B,Tarjeta,Si,Si,No,R0,36,Soltero,No
18,Nacional,916591,B,Tarjeta,Si,Si,No,R0,34,Soltero,No
18,Nacional,522652,B,Tarjeta,Si,No,Si,R2,34,Soltero,No
18,Nacional,1159015,B,Tarjeta,Si,No,No,R0,38,Soltero,No
18,Nacional,1219621,B,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,2302955,B,Tarjeta,Si,No,No,R0,36,Soltero,No
18,Nacional,946894,B,Tarjeta,Si,No,Si,R1,35,Soltero,No
17,Nacional,613561,B,Cajas,Si,Si,No,R0,39,Soltero,No
17,Nacional,1825682,B,Cajas,Si,Si,No,R0,40,Soltero,No
17,Nacional,1068106,B,Cajas,Si,No,No,R0,40,Divorciado,No
17,Nacional,462045,B,Cajas,No,No,No,R0,36,Union,No
17,Nacional,1401439,B,Cajas,Si,Si,Si,R1,38,Soltero,No
17,Nacional,310530,B,Cajas,No,No,No,R0,38,Soltero,No
17,Nacional,1522652,B,Cajas,Si,No,No,R0,52,Soltero,No
12,Nacional,462045,B,Cajas,Si,No,No,R0,42,Soltero,No
12,Nacional,613561,B,Cajas,Si,No,No,R0,43,Soltero,No
12,Nacional,825682,B,Cajas,Si,No,No,R0,33,Soltero,No
12,Nacional,825682,B,Cajas,No,No,No,R0,36,Soltero,No
12,Nacional,795379,B,Cajas,No,No,No,R0,38,Soltero,No
12,Nacional,4098409,B,Cajas,No,No,No,R0,37,Soltero,No
12,Nacional,613561,B,Cajas,No,No,No,R0,48,Soltero,No
17,Nacional,1219621,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,916591,B,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,1219621,B,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,1219621,B,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,734773,B,Tarjeta,Si,No,Si,R1,34,Soltero,No
17,Nacional,1219621,B,Tarjeta,No,No,No,R0,41,Soltero,No
17,Nacional,1007500,B,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,916591,B,Tarjeta,Si,No,No,R0,42,Soltero,No
17,Nacional,765076,B,Tarjeta,Si,No,No,R0,43,Soltero,No
17,Nacional,204470,B,Tarjeta,No,No,No,R0,35,Soltero,No
15,Nacional,810530,B,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,462045,B,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,1416591,B,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,765076,B,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,462045,B,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,1219621,B,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,765076,B,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,742348,B,Tarjeta,Si,Si,No,R0,34,Soltero,No
17,Nacional,871136,B,Tarjeta,Si,No,No,R0,44,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,Si,No,R0,35,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,Si,No,R0,39,Soltero,No
17,Nacional,1522652,B,Tarjeta,No,No,No,R0,41,Soltero,No
17,Nacional,1219621,B,Tarjeta,Si,Si,No,R0,43,Soltero,No
17,Nacional,1734773,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,674167,B,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,310530,B,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,1113561,B,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,1068106,B,Tarjeta,No,No,Si,R1,41,Soltero,No
17,Nacional,497124,B,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,765076,B,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,1340833,B,Tarjeta,Si,No,No,R0,36,Union,No
17,Nacional,916591,B,Tarjeta,No,No,Si,R6,33,Soltero,No
17,Nacional,1522652,B,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,401439,B,Tarjeta,Si,No,No,R0,33,Soltero,No
17,Nacional,1583258,B,Tarjeta,Si,No,Si,R2,38,Soltero,No
17,Nacional,477197,B,Tarjeta,No,No,No,R0,39,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,No,No,R0,44,Divorciado,No
17,Nacional,462045,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,643864,B,Tarjeta,Si,No,No,R0,40,Divorciado,No
17,Nacional,1219621,B,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,219621,B,Tarjeta,No,No,Si,R2,34,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,1068106,B,Tarjeta,Si,Si,Si,R2,34,Soltero,No
17,Nacional,1068106,B,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,840833,B,Tarjeta,No,No,Si,R1,35,Soltero,No
17,Nacional,1068106,B,Tarjeta,Si,Si,No,R0,41,Soltero,No
17,Nacional,765076,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,1522652,B,Tarjeta,No,No,Si,R7,45,Soltero,No
17,Nacional,1810530,B,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,371136,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,1219621,B,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,552955,B,Tarjeta,No,No,No,R0,39,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,Si,No,R0,36,Soltero,No
17,Nacional,552955,B,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,431742,B,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,1583258,B,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,1825682,B,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,189318,B,Tarjeta,No,No,No,R0,42,Soltero,No
17,Nacional,840833,B,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,977197,B,Tarjeta,No,No,No,R0,38,Divorciado,No
17,Nacional,4249924,B,Tarjeta,No,No,No,R0,48,Soltero,No
17,Nacional,462045,B,Tarjeta,No,No,Si,R1,33,Soltero,No
17,Nacional,1522652,B,Tarjeta,Si,No,Si,R2,36,Soltero,No
17,Nacional,189318,B,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,492348,B,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,977197,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,825682,B,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,Si,No,R0,44,Soltero,No
17,Nacional,401439,B,Tarjeta,Si,No,No,R0,32,Soltero,No
17,Nacional,1522652,B,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,462045,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,871136,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,189318,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,310530,B,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,1674167,B,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,704470,B,Tarjeta,No,No,No,R0,37,Divorciado,No
17,Nacional,371136,B,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,2734773,B,Tarjeta,No,No,No,R0,42,Soltero,No
17,Nacional,1037803,B,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,39,Soltero,No
17,Nacional,310530,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,552955,B,Tarjeta,No,No,No,R0,47,Soltero,No
17,Nacional,462045,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,765076,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,1319621,B,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,840833,B,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,477197,B,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,1219621,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,522652,B,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,507500,B,Tarjeta,No,No,No,R0,21,NoAplica,No
17,Nacional,881742,B,Tarjeta,No,No,No,R0,21,NoAplica,No
17,Nacional,1219621,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,1825682,B,Tarjeta,Si,No,No,R0,45,Soltero,No
17,Nacional,1440833,B,Tarjeta,Si,Si,No,R0,36,Soltero,No
17,Nacional,1219621,B,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,2098409,B,Tarjeta,Si,Si,No,R0,41,Divorciado,No
17,Nacional,552955,B,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,916591,B,Tarjeta,Si,Si,No,R0,42,Soltero,No
17,Nacional,568106,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,977014,B,Tarjeta,Si,Si,No,R0,39,Soltero,No
17,Nacional,1159015,B,Tarjeta,No,No,No,R0,46,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,765076,B,Tarjeta,Si,Si,No,R0,35,Soltero,No
17,Nacional,265076,B,Tarjeta,Si,Si,No,R0,38,Soltero,No
17,Nacional,371136,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,916591,B,Tarjeta,Si,No,No,R0,42,Soltero,No
17,Nacional,643864,B,Tarjeta,Si,No,No,R0,44,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,2128712,B,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,2280227,B,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,977197,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,1219621,B,Tarjeta,Si,No,No,R0,39,Soltero,No
17,Nacional,401439,B,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,916591,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,1886288,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,Si,R2,36,Soltero,No
17,Nacional,1522652,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,1825682,B,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,462045,B,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,1068106,B,Tarjeta,Si,Si,No,R0,40,Soltero,No
17,Nacional,765076,B,Tarjeta,No,No,No,R0,21,NoAplica,No
17,Nacional,1477197,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,765076,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,6742468,B,Tarjeta,Si,Si,No,R0,39,Soltero,No
17,Nacional,162045,B,Tarjeta,Si,No,No,R0,37,Soltero,No
17,Nacional,1128712,B,Tarjeta,Si,Si,No,R0,36,Soltero,No
17,Nacional,765076,B,Tarjeta,No,No,Si,R1,38,Soltero,No
17,Nacional,1128712,B,Tarjeta,No,No,Si,R2,35,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,1068106,B,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,2037803,B,Tarjeta,Si,Si,No,R0,39,Soltero,No
17,Nacional,1143864,B,Tarjeta,No,No,Si,R1,38,Soltero,No
17,Nacional,310530,B,Tarjeta,No,No,No,R0,40,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,38,Soltero,No
17,Nacional,1219621,B,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,1523767,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,855985,B,Tarjeta,Si,Si,No,R0,33,Soltero,No
17,Nacional,916591,B,Tarjeta,Si,No,No,R0,34,Soltero,No
17,Nacional,1825682,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,1583258,B,Tarjeta,Si,Si,Si,R1,39,Soltero,No
17,Nacional,310530,B,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,916591,B,NoDefinido,No,No,No,R0,42,Soltero,Si
17,Nacional,1068106,B,NoDefinido,No,No,Si,R2,36,Soltero,Si
17,Nacional,340833,B,NoDefinido,No,No,No,R0,33,Soltero,Si
18,Nacional,1104470,B,NoDefinido,Si,No,No,R0,40,Soltero,Si
17,Nacional,765076,B,NoDefinido,No,No,No,R0,32,Soltero,Si
17,Nacional,704470,B,NoDefinido,No,No,No,R0,41,Divorciado,Si
18,Nacional,1483258,B,NoDefinido,Si,Si,Si,R2,37,Soltero,No
17,Nacional,780227,B,Cajas,Si,No,Si,R2,42,Soltero,Si
17,Nacional,916591,B,Cajas,Si,No,No,R0,32,Soltero,Si
17,Nacional,371136,B,Cajas,Si,Si,No,R0,33,Soltero,Si
17,Nacional,462045,B,NoDefinido,No,No,No,R0,34,Soltero,Si
17,Nacional,431742,B,Cajas,No,No,Si,R6,31,Soltero,Si
17,Nacional,462045,B,NoDefinido,No,No,No,R0,32,Soltero,Si
17,Nacional,310530,B,Cajas,No,No,Si,R2,43,Soltero,Si
17,Nacional,719621,B,NoDefinido,Si,No,Si,R2,36,Soltero,Si
17,Nacional,871136,B,Cajas,No,No,No,R0,32,Soltero,Si
17,Nacional,840833,B,NoDefinido,No,No,No,R0,46,Soltero,Si
17,Nacional,765076,B,Cajas,Si,No,Si,R2,37,Soltero,Si
17,Nacional,613561,B,Tarjeta,Si,Si,No,R0,33,Soltero,No
17,Nacional,1371136,B,Tarjeta,No,No,Si,R5,36,Soltero,No
17,Nacional,310530,B,Tarjeta,Si,No,Si,R2,38,Soltero,No
17,Nacional,2674167,B,Tarjeta,Si,No,No,R0,40,Soltero,No
17,Nacional,1219621,B,Tarjeta,Si,Si,No,R0,37,Soltero,No
17,Nacional,310530,B,Tarjeta,Si,No,No,R0,36,Soltero,No
17,Nacional,165076,B,Tarjeta,No,No,No,R0,49,Soltero,No
17,Nacional,1280227,B,Tarjeta,No,No,No,R0,34,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,No,Si,R1,34,Soltero,No
17,Nacional,1825682,B,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,1674167,B,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,310530,B,Cajas,No,No,No,R0,32,Soltero,No
17,Nacional,916591,B,Tarjeta,No,No,No,R0,35,Soltero,No
17,Nacional,1522652,B,Tarjeta,Si,No,No,R0,43,Soltero,No
17,Nacional,613561,B,Tarjeta,No,No,No,R0,36,Soltero,No
17,Nacional,765076,B,Tarjeta,No,No,Si,R2,32,Soltero,No
17,Nacional,2886288,B,Tarjeta,No,No,No,R0,37,Soltero,No
17,Nacional,2280227,B,Tarjeta,No,No,No,R0,44,Soltero,No
17,Nacional,613561,B,Tarjeta,Si,No,No,R0,38,Soltero,No
17,Nacional,4462045,B,Tarjeta,Si,No,No,R0,36,Divorciado,No
17,Nacional,765076,B,Tarjeta,No,No,Si,R1,39,Soltero,No
17,Nacional,2128712,B,Tarjeta,No,No,No,R0,38,Soltero,No
18,Nacional,1583258,B,Tarjeta,Si,No,No,R0,35,Soltero,No
17,Nacional,3037803,B,NoDefinido,Si,No,No,R0,40,Divorciado,No
17,Nacional,916591,B,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,1522652,B,NoDefinido,Si,No,No,R0,41,Soltero,No
17,Nacional,1280227,B,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,1007500,B,NoDefinido,Si,Si,No,R0,45,Divorciado,No
17,Nacional,310530,B,NoDefinido,No,No,No,R0,37,Soltero,No
17,Nacional,1219621,B,NoDefinido,Si,Si,No,R0,35,Soltero,No
17,Nacional,916591,B,NoDefinido,No,No,No,R0,33,Soltero,No
17,Nacional,613561,B,NoDefinido,No,No,No,R0,32,Soltero,No
17,Nacional,1219621,B,NoDefinido,No,No,No,R0,37,Soltero,No
17,Nacional,946894,B,NoDefinido,Si,No,No,R0,38,Soltero,No
17,Nacional,795379,B,NoDefinido,No,No,No,R0,33,Soltero,No
15,Nacional,1219621,B,NoDefinido,Si,Si,Si,R2,45,Divorciado,No
17,Nacional,189318,B,NoDefinido,No,No,No,R0,32,Soltero,No
17,Nacional,310530,B,NoDefinido,No,No,No,R0,41,Soltero,No
17,Nacional,552955,B,NoDefinido,Si,No,No,R0,34,Soltero,No
17,Nacional,162045,B,NoDefinido,Si,Si,No,R0,33,Soltero,No
17,Nacional,1219621,B,NoDefinido,Si,No,No,R0,38,Soltero,No
17,Nacional,371136,B,NoDefinido,No,No,No,R0,37,Soltero,No
17,Nacional,462045,B,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,310530,B,NoDefinido,No,No,No,R0,34,Soltero,No
17,Nacional,189318,B,NoDefinido,No,No,Si,R1,34,Soltero,No
17,Nacional,674167,B,NoDefinido,Si,Si,No,R0,34,Soltero,No
17,Nacional,765076,B,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,371136,B,NoDefinido,Si,Si,No,R0,34,Soltero,No
18,Nacional,1405908,B,NoDefinido,Si,No,No,R0,33,Soltero,No
17,Nacional,2280227,B,NoDefinido,Si,No,No,R0,43,Soltero,No
17,Nacional,1371136,B,NoDefinido,Si,Si,No,R0,36,Divorciado,No
17,Nacional,734773,B,NoDefinido,No,No,No,R0,41,Soltero,No
17,Nacional,1098409,B,NoDefinido,Si,Si,Si,R1,40,Divorciado,No
17,Nacional,916591,B,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,613561,B,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,704470,B,NoDefinido,No,No,No,R0,36,Divorciado,No
18,Nacional,613561,B,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,462045,B,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,613561,B,NoDefinido,Si,Si,Si,R2,33,Union,No
17,Nacional,613561,B,NoDefinido,No,No,No,R0,34,Soltero,No
17,Nacional,765076,B,NoDefinido,Si,No,No,R0,43,Divorciado,No
17,Nacional,310530,B,NoDefinido,Si,No,No,R0,37,Divorciado,No
17,Nacional,1113561,B,NoDefinido,Si,No,No,R0,37,Soltero,No
17,Nacional,613561,B,NoDefinido,No,No,Si,R2,32,Soltero,No
18,Nacional,1055682,B,NoDefinido,Si,No,No,R0,31,Soltero,No
17,Nacional,552955,B,NoDefinido,No,No,No,R0,47,Soltero,No
17,Nacional,613561,B,NoDefinido,Si,No,No,R0,35,Soltero,No
17,Nacional,1068106,B,NoDefinido,No,No,No,R0,35,Soltero,No
17,Nacional,1174167,B,NoDefinido,Si,No,Si,R2,35,Soltero,No
17,Nacional,1007500,B,NoDefinido,Si,No,Si,R1,34,Soltero,No
17,Nacional,613561,B,NoDefinido,Si,Si,Si,R2,33,Soltero,No
17,Nacional,613561,B,NoDefinido,No,No,Si,R1,43,Soltero,No
17,Nacional,704470,B,NoDefinido,No,No,No,R0,33,Soltero,No
17,Nacional,537803,B,NoDefinido,No,No,No,R0,31,Soltero,No
17,Nacional,371136,B,NoDefinido,Si,No,No,R0,33,Soltero,No
17,Nacional,916591,B,NoDefinido,No,No,Si,R1,34,Soltero,No
17,Nacional,855985,B,NoDefinido,No,No,No,R0,34,Soltero,No
18,Nacional,923864,B,NoDefinido,No,No,No,R0,36,Soltero,No
17,Nacional,1159015,B,NoDefinido,Si,No,No,R0,33,Soltero,No
17,Nacional,552955,B,NoDefinido,Si,Si,No,R0,33,Soltero,No
18,Nacional,1825682,B,Tarjeta,No,No,No,R0,38,Divorciado,No
19,Nacional,1431742,B,Tarjeta,Si,Si,No,R0,35,Soltero,No
19,Nacional,1068106,B,Tarjeta,No,No,No,R0,36,Soltero,No
18,Nacional,795379,B,Tarjeta,No,No,No,R0,34,Soltero,No
18,Nacional,1131742,B,Tarjeta,No,No,No,R0,32,Soltero,No
18,Nacional,765076,B,Tarjeta,No,No,Si,R1,33,Soltero,No
8,Nacional,371136,B,Tarjeta,Si,No,No,R0,35,Soltero,No
8,Nacional,613561,B,Tarjeta,No,No,No,R0,35,Soltero,No
8,Nacional,219621,B,Tarjeta,No,No,No,R0,32,Soltero,No
8,Nacional,855985,B,Tarjeta,Si,Si,No,R0,38,Soltero,No
8,Nacional,887803,B,Tarjeta,Si,No,No,R0,34,Soltero,No
8,Nacional,977197,B,Tarjeta,No,No,No,R0,33,Soltero,No
18,Nacional,2246970,B,NoDefinido,No,No,No,R0,45,Soltero,No
18,Nacional,825076,B,NoDefinido,Si,No,No,R0,35,Soltero,No
18,Nacional,1255985,B,NoDefinido,Si,No,Si,R2,35,Soltero,No
18,Nacional,1099924,B,NoDefinido,Si,Si,No,R0,41,Soltero,No
18,Nacional,837197,B,NoDefinido,Si,No,Si,R1,39,Soltero,No
18,Nacional,314470,B,NoDefinido,No,No,No,R0,36,Soltero,No
18,Nacional,613258,B,NoDefinido,No,No,No,R0,34,Soltero,No
18,Nacional,462045,B,NoDefinido,No,No,No,R0,34,Soltero,No
18,Nacional,322652,B,NoDefinido,No,No,No,R0,42,Soltero,No
18,Nacional,674167,B,NoDefinido,Si,Si,No,R0,34,Soltero,No
18,Nacional,1431742,B,NoDefinido,Si,No,No,R0,35,Soltero,No
17,Nacional,613561,B,NoDefinido,No,No,No,R0,37,Union,No
17,Nacional,613561,B,NoDefinido,Si,No,No,R0,34,Soltero,No
17,Nacional,613561,B,NoDefinido,Si,No,No,R0,36,Soltero,No
17,Nacional,310530,B,NoDefinido,No,No,Si,R2,32,Soltero,No
18,Nacional,722348,B,Cajas,Si,No,No,R0,34,Soltero,Si
18,Nacional,1077500,B,Tarjeta,Si,Si,Si,R2,36,Soltero,Si
18,Nacional,696288,B,Cajas,No,No,Si,R3,37,Soltero,Si
18,Nacional,765076,B,Cajas,Si,No,No,R0,35,Soltero,Si
18,Nacional,893258,B,Cajas,No,No,No,R0,38,Soltero,Si
18,Nacional,352955,B,Tarjeta,No,No,No,R0,33,Soltero,Si
18,Nacional,765076,B,NoDefinido,Si,No,No,R0,32,Soltero,Si
18,Nacional,189318,B,NoDefinido,Si,No,Si,R1,36,Soltero,Si
19,Nacional,613561,B,NoDefinido,Si,No,No,R0,33,Soltero,Si
18,Nacional,1522652,B,NoDefinido,No,No,Si,R1,51,Soltero,Si
17,Nacional,386288,B,NoDefinido,Si,No,No,R0,31,Soltero,Si
17,Nacional,613561,B,NoDefinido,Si,No,No,R0,36,Soltero,Si
17,Nacional,946894,B,NoDefinido,No,No,Si,R1,36,Soltero,Si
18,Nacional,1068106,B,NoDefinido,Si,Si,Si,R6,37,Soltero,Si
17,Nacional,922861,B,Cajas,Si,No,No,R0,47,Soltero,Si
15,Nacional,977197,B,Cajas,No,No,No,R0,43,Soltero,Si
17,Nacional,1298409,B,Cajas,No,No,Si,R2,34,Soltero,Si
17,Nacional,340833,B,Cajas,No,No,Si,R2,42,Soltero,Si
17,Nacional,310530,B,Cajas,No,No,Si,R6,38,Soltero,Si
17,Nacional,704470,B,Cajas,No,No,Si,R2,52,Soltero,Si
17,Nacional,613561,B,Cajas,No,No,Si,R2,35,Soltero,Si
17,Nacional,537803,B,Cajas,Si,No,Si,R5,41,Soltero,Si
17,Nacional,765076,B,Cajas,No,No,Si,R2,35,Soltero,Si
17,Nacional,765076,B,Cajas,No,No,No,R0,38,Soltero,Si
17,Nacional,371136,B,Cajas,No,No,No,R0,36,Soltero,Si
17,Nacional,871136,B,Cajas,No,No,No,R0,44,Soltero,Si
17,Nacional,2128712,B,Cajas,Si,No,Si,R2,39,Soltero,Si
17,Nacional,1765076,B,Cajas,No,No,No,R0,39,Soltero,Si
17,Nacional,431742,B,Cajas,Si,Si,Si,R2,42,Soltero,Si
17,Nacional,1674167,B,Cajas,No,No,No,R0,36,Soltero,Si
